# w_1 w_2 w_3 mu_1 mu_2 mu_3 sigma_1 sigma_2 sigma_3 logL logPrior
1.203595740565246291e-01 2.756146876155865511e-01 6.041450393067978597e-01 -1.367204935640178753e+00 1.027855705065824354e+00 3.628420083109766381e+00 9.098036431748010022e-01 1.485294301651390203e+00 9.260641595458860564e-01 -3.880011792750859058e+03 0.000000000000000000e+00
1.626038976725134311e-01 2.008016757744778558e-01 6.375349759450733567e-01 -1.059049041726289220e+00 1.419580094349216948e+00 3.622782961407187585e+00 1.053654098174286124e+00 1.364362978979096752e+00 9.795315526591451549e-01 -3.880011354305100213e+03 0.000000000000000000e+00
2.246077475554273395e-01 2.265415845395175043e-01 5.493394114872528489e-01 -8.605829663308841582e-01 1.932886344889364505e+00 3.786888351306590739e+00 1.108000205404997107e+00 1.270983318234000015e+00 8.779651020184602306e-01 -3.880011020913932043e+03 0.000000000000000000e+00
1.991312355155889502e-01 2.190738746873762688e-01 5.821650011950871839e-01 -8.826742958196784894e-01 1.906603797879555140e+00 3.710216619958904616e+00 1.060547800220339898e+00 1.477265805912279184e+00 9.143696723183755148e-01 -3.880010585878782422e+03 0.000000000000000000e+00
8.958550559984773676e-02 3.172225708823153689e-01 5.939841816002130459e-01 -1.358014159885239103e+00 9.593531943925597272e-01 3.685714323659079916e+00 8.447625681844465051e-01 1.705962724380017725e+00 8.703373499073652209e-01 -3.880009967598386083e+03 0.000000000000000000e+00
1.437612640548054932e-01 3.049398400088690897e-01 5.522593154788877357e-01 -1.115282878283336832e+00 1.554207852416591429e+00 3.658983841120554636e+00 8.794871785071958215e-01 1.751846310768042647e+00 8.904434199423580942e-01 -3.880009831337468768e+03 0.000000000000000000e+00
8.103674450277817409e-02 2.342613326704891530e-01 6.854417592911544732e-01 -1.298503425083567198e+00 1.904241215237535978e-01 3.553414498985137282e+00 1.005607472965753590e+00 1.295755519495792152e+00 1.009647823092370889e+00 -3.880009061013153769e+03 0.000000000000000000e+00
1.906054271799110800e-01 2.639186911110026901e-01 5.456544077622520472e-01 -8.358134530350139757e-01 1.863887430082883157e+00 3.684598326467434237e+00 1.104898104203125841e+00 1.540225369821874635e+00 9.343339539545713057e-01 -3.880008136218785694e+03 0.000000000000000000e+00
2.034462615747313352e-01 2.400780454828677080e-01 5.574510238054064537e-01 -8.549582173611300906e-01 2.002352677443522744e+00 3.623908229342020615e+00 1.214533183214855594e+00 1.627409035487623612e+00 9.438861289227347129e-01 -3.880007650521514734e+03 0.000000000000000000e+00
1.565510523094658379e-01 2.276158138319001323e-01 6.166189881209351853e-01 -1.172204034251549620e+00 1.091506343175741467e+00 3.656072679237139855e+00 1.068782352417076087e+00 1.549336472890032956e+00 9.330946201478177437e-01 -3.880007265302243468e+03 0.000000000000000000e+00
2.227480576981385185e-01 3.360749119873794322e-01 4.420079745776000490e-01 -7.171566707471704882e-01 2.553858738953145302e+00 3.904262495018232304e+00 1.103573964518233419e+00 1.188503376289625102e+00 8.332642701914081407e-01 -3.880006991458642915e+03 0.000000000000000000e+00
2.288056150040097547e-01 3.946148351574502167e-01 3.774539338006338007e-01 -6.126564604621125287e-01 2.882406882746395116e+00 3.767075353712527441e+00 1.167385198217864906e+00 1.305107119689101536e+00 8.442716833668445497e-01 -3.880006951237494832e+03 0.000000000000000000e+00
1.837715835965648969e-01 2.176093229690098108e-01 5.994200955318035318e-01 -1.108797669072506098e+00 1.486807602274305307e+00 3.716767007943990286e+00 9.352306322331204180e-01 1.072308608364032301e+00 8.799729143073593551e-01 -3.880006517785872802e+03 0.000000000000000000e+00
6.936160653566728063e-02 2.531954076924597952e-01 6.783029267073128477e-01 -1.644303401944194443e+00 1.898450938454054049e-01 3.542129398232290338e+00 8.646904263638424126e-01 1.229443808907523472e+00 1.019145161142729350e+00 -3.880006328243789994e+03 0.000000000000000000e+00
1.938131549266382536e-01 3.883427689815700523e-01 4.184972281724677057e-01 -9.375507832592143709e-01 2.331773639772146911e+00 3.784466551439103377e+00 1.084930143058183472e+00 1.496743385911240454e+00 8.037579076598722061e-01 -3.880006083030763875e+03 0.000000000000000000e+00
2.106914843206016963e-01 3.803594393236992555e-01 4.095755949534340967e-01 -7.321469458559359822e-01 2.762667303694443355e+00 3.754810884802362914e+00 1.159593788279955184e+00 1.458356458785729837e+00 8.136946024538505018e-01 -3.880004915003114547e+03 0.000000000000000000e+00
2.437049129738124431e-01 8.247540960071080007e-02 6.745203572608561293e-01 -8.392536654055769985e-01 1.292105406415117175e+00 3.593301851734902019e+00 1.129436266060085625e+00 7.680506725775720911e-01 9.548623195162158073e-01 -3.880004135644495364e+03 0.000000000000000000e+00
2.740056883029090007e-01 8.786752649742601839e-02 6.386287333558857693e-01 -5.474728885327687644e-01 1.805397644531283374e+00 3.633938419722655855e+00 1.298940786256761903e+00 8.894142807534503037e-01 9.639355022868227874e-01 -3.880004008119669379e+03 0.000000000000000000e+00
2.357405016816934151e-01 1.626331833855527431e-01 6.021986367009749541e-01 -7.892957350995241095e-01 1.817121188731636083e+00 3.728262848415821562e+00 1.081248480867975870e+00 8.287112967238489114e-01 8.600481928698985312e-01 -3.880003586833642657e+03 0.000000000000000000e+00
2.428880134909290056e-01 8.602338519864557997e-02 6.719728642872009328e-01 -5.528441333298468319e-01 1.684077152955674395e+00 3.576598206234582022e+00 1.245684083864766034e+00 1.035566737205146026e+00 9.659519528567414026e-01 -3.880003393729971322e+03 0.000000000000000000e+00
1.396948182274289074e-01 2.045279808135052613e-01 6.562157026140592597e-01 -1.104949918608807424e+00 8.324840607473592557e-01 3.568628632405286272e+00 1.117769621755547060e+00 1.328335636198247238e+00 9.623553960753273850e-01 -3.880003117764380477e+03 0.000000000000000000e+00
1.801177337777550014e-01 3.155210553197894119e-01 5.046589137308858941e-01 -1.024630927236914513e+00 2.192056898616306704e+00 3.689792113593492573e+00 1.047326955005994709e+00 1.498108582528755228e+00 8.781160975023194482e-01 -3.880002847282734365e+03 0.000000000000000000e+00
2.498087447436250497e-01 7.546066204264439969e-02 6.748959704223501666e-01 -6.203208920277716309e-01 1.596869478678134335e+00 3.591973608439169130e+00 1.245373831423866262e+00 7.766757173911987833e-01 9.749807192055818250e-01 -3.880002168674453969e+03 0.000000000000000000e+00
1.440896507845303987e-01 2.940921435001176976e-01 5.619428442614030628e-01 -1.018479757429005206e+00 1.403535001486942324e+00 3.701554777338372570e+00 1.015148546654621065e+00 1.553175458464391534e+00 8.893876489453949041e-01 -3.880002014361151396e+03 0.000000000000000000e+00
1.376933114424917226e-01 2.073647707201853041e-01 6.553513140119124891e-01 -1.299976018901884744e+00 6.580148354392832966e-01 3.575624866860211970e+00 9.095207960702083039e-01 1.085296997295376542e+00 9.453627816861709388e-01 -3.880001461591075895e+03 0.000000000000000000e+00
1.840024077424818882e-01 3.304841430271193148e-01 4.864996324301040231e-01 -8.934667791276166282e-01 2.013014494868838877e+00 3.717082962067182361e+00 1.139832576318583701e+00 1.757379663212013554e+00 8.293931141119608164e-01 -3.880001199488476232e+03 0.000000000000000000e+00
1.950299305503316871e-01 1.436623179124461858e-01 6.617338756349269158e-01 -8.485723056204297343e-01 1.360724991032655540e+00 3.632020761090279493e+00 1.068294486297566293e+00 1.160183820211837524e+00 9.648712290340873965e-01 -3.880000865064585014e+03 0.000000000000000000e+00
1.853431138183912752e-01 2.381501787098756207e-01 5.772599591631030203e-01 -9.690789970766364725e-01 1.840362560066868713e+00 3.731985858404005540e+00 1.057806060040285656e+00 1.350963370875795766e+00 9.542025391866977291e-01 -3.879999172390880631e+03 0.000000000000000000e+00
1.919811955155154293e-01 2.613150088672880900e-01 5.472437134621287447e-01 -8.087852482768023155e-01 1.762945155290379207e+00 3.684241543513107953e+00 1.112592945267069311e+00 1.696466230239360051e+00 8.779660126837186551e-01 -3.879998919270870374e+03 0.000000000000000000e+00
2.149289820340664348e-01 1.866472987059272226e-01 5.990169203507910156e-01 -9.126600716331503271e-01 1.676627568779239796e+00 3.613422500036175045e+00 1.114525249346034697e+00 1.311862893292978338e+00 9.277597826475256770e-01 -3.879998347543583805e+03 0.000000000000000000e+00
1.186755906657718102e-01 2.742699728345259769e-01 6.077984093974378998e-01 -1.045767425172569265e+00 1.107874903838705016e+00 3.597926078271347805e+00 9.850895635988018428e-01 1.850554472200700129e+00 9.376290459141619626e-01 -3.879997775542919953e+03 0.000000000000000000e+00
2.312007963179193437e-01 1.484889426600044526e-01 6.212685355871367943e-01 -7.361192658399644539e-01 1.856623179123992884e+00 3.747705327165787192e+00 1.103022854624722937e+00 9.314434330785075211e-01 9.218420230728164855e-01 -3.879997425730342002e+03 0.000000000000000000e+00
2.610774030580327865e-01 2.569848165559078246e-01 4.828863557251165672e-01 -6.399305168463199633e-01 2.681960880252286294e+00 3.686179905919507949e+00 1.141654028491215556e+00 1.371435009687061557e+00 8.921981404414616179e-01 -3.879997069720749550e+03 0.000000000000000000e+00
3.964760047905302454e-02 2.831430201109458311e-01 6.781344762953677163e-01 -1.644278362164055096e+00 1.155857237684854155e-01 3.603420389004939217e+00 8.476197628207511325e-01 1.361479770545167556e+00 9.850393164359120268e-01 -3.879994556249018842e+03 0.000000000000000000e+00
1.476773864835159433e-01 3.471128204021072250e-01 5.059661002882281933e-01 -1.101338500667378595e+00 1.889936161842189932e+00 3.722655721033106158e+00 9.470830715754396945e-01 1.623208928632587922e+00 9.026989356891093053e-01 -3.879994524009402994e+03 0.000000000000000000e+00
2.698699089951928087e-01 1.657411511567832285e-01 5.648216048674659095e-01 -4.717646392025179325e-01 2.449991692533954879e+00 3.679484345429913983e+00 1.236825764623875390e+00 1.120833675717921807e+00 9.142269275218818381e-01 -3.879994457728836096e+03 0.000000000000000000e+00
2.402421407479463644e-01 2.290051905146608668e-01 5.313151213507271153e-01 -6.732878714218731853e-01 2.198338545964212187e+00 3.776592566350573055e+00 1.155615672545662553e+00 1.340006274051180224e+00 8.876119419078609685e-01 -3.879993433582550551e+03 0.000000000000000000e+00
1.784245085727678981e-01 3.108407767634353003e-01 5.115803207266421682e-01 -8.883250879624130514e-01 1.954728291392600070e+00 3.787980507803080155e+00 1.137271162208889796e+00 1.532851378392467545e+00 8.312106612534975181e-01 -3.879992003449830008e+03 0.000000000000000000e+00
1.844386485642469931e-01 2.263066904828344716e-01 5.900281265226925420e-01 -8.535375078915701241e-01 1.659985418091716847e+00 3.637532455153499100e+00 1.040390886554406036e+00 1.652157164664882494e+00 9.071043634475055573e-01 -3.879991894333466007e+03 0.000000000000000000e+00
2.104613898113712467e-01 1.346643937569036442e-01 6.547347859207908183e-01 -8.654526762879470869e-01 1.375407367398250758e+00 3.659144828619688372e+00 1.123696824858939625e+00 9.764792253713379111e-01 9.500071586506345644e-01 -3.879991461066813372e+03 0.000000000000000000e+00
2.947731599220985710e-01 1.847790003816918714e-01 5.213928288901983343e-01 -3.821357467166681121e-01 2.654509888473047585e+00 3.807041301079504336e+00 1.357693369837083885e+00 9.891203495280821434e-01 9.018156762996674125e-01 -3.879991099149838647e+03 0.000000000000000000e+00
2.050899033676820971e-01 1.022346551702651846e-01 6.933153263493453400e-01 -8.572208231426609037e-01 8.966797975746619853e-01 3.545690405847477411e+00 1.174130842021267052e+00 9.651293155656986977e-01 9.987145110567409168e-01 -3.879990383263937474e+03 0.000000000000000000e+00
2.596854099308844033e-01 2.758173777946835714e-01 4.653338300602179456e-01 -4.837201955958234101e-01 2.691395440206477474e+00 3.774921758229871749e+00 1.226861273546179909e+00 1.165243007339425541e+00 9.189869646068303810e-01 -3.879988917442727143e+03 0.000000000000000000e+00
2.236110692481884932e-01 2.602111242353870590e-01 5.166685673868889328e-01 -7.299967834470103556e-01 2.210577009363075884e+00 3.786328586865959078e+00 1.090796186297281922e+00 1.164523506187669311e+00 9.021159422825795193e-01 -3.879988062478627853e+03 0.000000000000000000e+00
2.304514370852525362e-01 2.283791843175348169e-01 5.421342022235220437e-01 -7.175779135393844932e-01 2.134280396010599379e+00 3.652895859606966056e+00 1.185789947577274628e+00 1.298963387998167462e+00 9.021724113979862070e-01 -3.879987232775318716e+03 0.000000000000000000e+00
1.088903408170685816e-01 2.428213074194246479e-01 6.490892677946160649e-01 -9.177777697891090769e-01 5.358644538932214596e-01 3.637988448640383510e+00 1.127330601293154100e+00 1.575039544962216542e+00 9.542991348216303127e-01 -3.879986736053007917e+03 0.000000000000000000e+00
2.468468524700269118e-01 1.364588926313120842e-01 6.171214644081945977e-01 -6.658564672327981215e-01 1.971210028399595027e+00 3.630225578976286283e+00 1.205596240249094731e+00 1.105633099835700683e+00 9.157327579370624360e-01 -3.879986365572511659e+03 0.000000000000000000e+00
2.878223974773005955e-01 1.963974773455403888e-01 5.167255780133600540e-01 -4.979570402391323980e-01 2.399813753838527131e+00 3.786887763048864208e+00 1.222739231252853997e+00 9.936433775724313744e-01 8.661505246797341906e-01 -3.879986346233762106e+03 0.000000000000000000e+00
2.040600019739910176e-01 2.654332032047016510e-01 5.309409074673563378e-01 -7.257821133154116477e-01 2.104235834444866615e+00 3.666402454136040934e+00 1.139405564467421028e+00 1.512060095386629222e+00 9.003738439487720679e-01 -3.879986169647620045e+03 0.000000000000000000e+00
2.563701447612417028e-01 9.626701004561658004e-02 6.482419808998349797e-01 -4.610341561385792319e-01 1.725562631800643842e+00 3.656767408019622412e+00 1.292225749359262599e+00 6.318838371587557345e-01 9.190113561539322573e-01 -3.879985887483306669e+03 0.000000000000000000e+00
2.171795068164597553e-01 3.311215541770554105e-01 4.525862052764342836e-01 -8.969664567159691959e-01 2.599030584237600028e+00 3.676765705159161790e+00 1.144766724688200732e+00 1.463670000811261973e+00 8.650233005960378252e-01 -3.879985513762494520e+03 0.000000000000000000e+00
1.746857542122953744e-01 2.502080158017652156e-01 5.753150879810663421e-01 -1.054914416131355948e+00 1.549883488832860312e+00 3.737677688748529015e+00 9.994312889225350771e-01 1.365349361584085708e+00 8.601394682735673536e-01 -3.879985469311377528e+03 0.000000000000000000e+00
8.411973157101651499e-02 2.888189206258400810e-01 6.267955779315025344e-01 -1.302213607907956039e+00 6.703833628627900998e-01 3.638056229708523048e+00 8.853858442851105792e-01 1.529067335778023340e+00 9.442382150803849683e-01 -3.879983893249385801e+03 0.000000000000000000e+00
2.270547206749023439e-01 1.568042547721734681e-01 6.160811183022151249e-01 -7.661896895469830771e-01 1.654230523801703878e+00 3.708394484158063165e+00 1.078779456571941520e+00 1.034036405672673853e+00 9.209481986413126098e-01 -3.879983474217383446e+03 0.000000000000000000e+00
2.873990276033341340e-01 9.788120599697347490e-02 6.153075901537929937e-01 -3.291633442621315631e-01 2.119172536680469676e+00 3.710758392095212965e+00 1.344823405613483569e+00 8.373042184537161647e-01 9.162406792110642240e-01 -3.879983158951118639e+03 0.000000000000000000e+00
2.539586531985961737e-01 1.258239177784195306e-01 6.210065386745777793e-01 -4.896335323087757652e-01 1.761351633715412923e+00 3.666959372997488309e+00 1.272171389763924632e+00 9.606437030197180205e-01 9.413177438178386147e-01 -3.879981816430394247e+03 0.000000000000000000e+00
2.376053612230393242e-01 3.131396446056792793e-01 4.500068803878406465e-01 -5.690022104227885347e-01 2.658490543153721131e+00 3.713707000825219762e+00 1.202098767843147398e+00 1.452487391393741945e+00 8.188149341894556121e-01 -3.879981661049908325e+03 0.000000000000000000e+00
2.536217841339468704e-01 9.644416913818362747e-02 6.509156498604954377e-01 -4.890731896801994161e-01 1.893346243284953490e+00 3.585319478494155110e+00 1.254982177471478666e+00 1.289544866212039675e+00 9.816642060816549442e-01 -3.879980852437065096e+03 0.000000000000000000e+00
2.197536026050199709e-01 2.068769154830482349e-01 5.734149554208135546e-01 -6.953553872427381544e-01 2.127972888050968070e+00 3.669191850380849385e+00 1.221051370835594563e+00 1.448215945685524808e+00 9.109723798465491074e-01 -3.879979944850920219e+03 0.000000000000000000e+00
