# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
6.585679750147566125e-01 3.414320249852434985e-01 3.582742091187732569e+00 -1.023036092922497697e-01 1.383829259648454935e+00 1.909750275671071362e+00 -4.557250338468239534e+03 0.000000000000000000e+00
7.048689849404322638e-01 2.951310150595676252e-01 3.575255660935884094e+00 -1.695740699748897740e-01 1.368014151504262976e+00 1.908505829182721047e+00 -4.557249493371227800e+03 0.000000000000000000e+00
3.370159403287280586e-01 6.629840596712720524e-01 -2.283103691350489572e-01 3.559301302312849025e+00 2.025880703572938923e+00 1.459323902064160849e+00 -4.557247552333648855e+03 0.000000000000000000e+00
3.632586733021790915e-01 6.367413266978209085e-01 -6.577670925391720935e-02 3.632913160199050306e+00 2.146698519568446706e+00 1.312439386124483187e+00 -4.557245918804071152e+03 0.000000000000000000e+00
2.943600406882493359e-01 7.056399593117506086e-01 -3.955003549601437962e-01 3.469431188833514312e+00 1.884540654127787374e+00 1.529950193900082578e+00 -4.557243133017126638e+03 0.000000000000000000e+00
6.812308515812527387e-01 3.187691484187473168e-01 3.569541386334053712e+00 -2.995167639335009069e-01 1.329503023850733490e+00 1.949252788870982078e+00 -4.557242159235919644e+03 0.000000000000000000e+00
6.712142670402685418e-01 3.287857329597314582e-01 3.583438226237726454e+00 -2.997212803726658770e-01 1.417766391775161505e+00 1.875676726491657620e+00 -4.557237584898739442e+03 0.000000000000000000e+00
6.827845543382218274e-01 3.172154456617782836e-01 3.565723139248111018e+00 -3.308053432896856938e-01 1.391693037453600290e+00 2.092168011341561495e+00 -4.557237209898135916e+03 0.000000000000000000e+00
3.421954719978494430e-01 6.578045280021505015e-01 -1.902079759479202714e-02 3.666674977863354723e+00 2.152978960325479640e+00 1.346316267696318292e+00 -4.557232688883410447e+03 0.000000000000000000e+00
6.815815712984464314e-01 3.184184287015534576e-01 3.537151146149116965e+00 -9.907006295450029865e-02 1.469378466631888980e+00 1.987850845972082281e+00 -4.557230850090247259e+03 0.000000000000000000e+00
6.481803576991279625e-01 3.518196423008720930e-01 3.660296566591546341e+00 1.114102889378575795e-01 1.347156512662783356e+00 2.175619569010549981e+00 -4.557230441538595187e+03 0.000000000000000000e+00
3.274441721961909302e-01 6.725558278038090698e-01 -2.680734411331024969e-01 3.484290702227279990e+00 1.922033194626990182e+00 1.372536123701506572e+00 -4.557229842610040578e+03 0.000000000000000000e+00
3.074867883312045747e-01 6.925132116687955364e-01 -2.704797585703527796e-02 3.554216406388503113e+00 2.031272369744514972e+00 1.364570326764925845e+00 -4.557227527348784861e+03 0.000000000000000000e+00
6.317745344947791608e-01 3.682254655052209502e-01 3.651271874647887383e+00 1.631820037370675658e-01 1.324803048250050130e+00 2.340368126996973608e+00 -4.557224898539163405e+03 0.000000000000000000e+00
6.683812730641758293e-01 3.316187269358241152e-01 3.578958167248731836e+00 -8.041253312640250783e-02 1.294853555041638904e+00 2.009072569933494812e+00 -4.557224480139158914e+03 0.000000000000000000e+00
3.448109386384723418e-01 6.551890613615276582e-01 1.253167745708439196e-01 3.598512443403655059e+00 2.186053951112913118e+00 1.386057871254838592e+00 -4.557222960712448184e+03 0.000000000000000000e+00
3.059150945190242110e-01 6.940849054809757890e-01 -3.785921106706165440e-01 3.505576060296566432e+00 2.059882497445796545e+00 1.445355675269575091e+00 -4.557222619149089951e+03 0.000000000000000000e+00
6.468578300989508145e-01 3.531421699010490745e-01 3.575737608595036754e+00 -1.266930862285280679e-01 1.308971678119069226e+00 2.096995197363396457e+00 -4.557222488841998711e+03 0.000000000000000000e+00
3.471828035845641591e-01 6.528171964154357854e-01 -2.159967769725228415e-01 3.584709903146679366e+00 2.116999700573794385e+00 1.342604595186103422e+00 -4.557220965705004346e+03 0.000000000000000000e+00
3.761391530579524800e-01 6.238608469420475755e-01 1.562715674494849771e-01 3.624837318327870594e+00 2.282242347230378776e+00 1.334534461379245140e+00 -4.557219339717454204e+03 0.000000000000000000e+00
3.722279732171899780e-01 6.277720267828100775e-01 1.046852847343178183e-01 3.644362309944477296e+00 2.172785346325196265e+00 1.309266135391167207e+00 -4.557218582195321687e+03 0.000000000000000000e+00
6.945440622392662355e-01 3.054559377607338200e-01 3.599832137723374181e+00 -9.107447079551178604e-02 1.345778023646441390e+00 2.070628939785902123e+00 -4.557218340462126434e+03 0.000000000000000000e+00
6.892640483133849472e-01 3.107359516866151083e-01 3.487494242379960419e+00 -1.313318496027101323e-01 1.370988400094259152e+00 1.973388470792572402e+00 -4.557217803560186439e+03 0.000000000000000000e+00
7.013386266738835806e-01 2.986613733261164194e-01 3.523645517821185624e+00 -2.759123331705093385e-01 1.471056340401472484e+00 1.772162226681575747e+00 -4.557217201957175348e+03 0.000000000000000000e+00
3.568133266932350112e-01 6.431866733067650443e-01 -1.907788062725385148e-02 3.654167706111475233e+00 2.086775641530719927e+00 1.352902964771282468e+00 -4.557215456972909124e+03 0.000000000000000000e+00
6.296331824776588704e-01 3.703668175223410186e-01 3.662153016737480726e+00 9.308796499406594982e-02 1.336573042981373138e+00 2.235673455643859775e+00 -4.557215151950819745e+03 0.000000000000000000e+00
6.795787994716282476e-01 3.204212005283717524e-01 3.528722913612750922e+00 -3.559750824688849846e-01 1.471702279706423866e+00 1.833752266979243206e+00 -4.557212834626574477e+03 0.000000000000000000e+00
6.817120034888017877e-01 3.182879965111982679e-01 3.582576155351739011e+00 -2.667900413320147268e-01 1.464429221397656855e+00 1.900107421786410455e+00 -4.557212758883797505e+03 0.000000000000000000e+00
3.048935733520063973e-01 6.951064266479934917e-01 -2.508849951680726664e-01 3.496018480193981315e+00 2.018583754182955659e+00 1.503342443665457218e+00 -4.557212019338920072e+03 0.000000000000000000e+00
6.593892212898344596e-01 3.406107787101655404e-01 3.656488070418355996e+00 -5.540046540139360876e-02 1.312766491444458783e+00 2.144988448757864763e+00 -4.557211672771503800e+03 0.000000000000000000e+00
2.983556925520801650e-01 7.016443074479198350e-01 -3.173451507673815120e-01 3.479951297355466266e+00 1.968908190771458955e+00 1.371191685672525251e+00 -4.557211545089175161e+03 0.000000000000000000e+00
7.118941997133265698e-01 2.881058002866733192e-01 3.487249504772614639e+00 -2.884420067982659819e-01 1.426742326951635054e+00 2.047961642266332483e+00 -4.557210851313791864e+03 0.000000000000000000e+00
6.921660622646540473e-01 3.078339377353460082e-01 3.447631340010240741e+00 -2.807021405583451368e-01 1.417337995282691443e+00 1.982341692371736075e+00 -4.557210381123977641e+03 0.000000000000000000e+00
3.064165958233042164e-01 6.935834041766958391e-01 -2.586471579724762826e-01 3.595215733535528813e+00 1.927733064484628223e+00 1.343107615061827964e+00 -4.557208659173831620e+03 0.000000000000000000e+00
2.940391879890134619e-01 7.059608120109864826e-01 -2.409357564207826874e-01 3.588664783699222927e+00 1.941029280564084969e+00 1.369730943875206552e+00 -4.557207184900098582e+03 0.000000000000000000e+00
6.991533721304110660e-01 3.008466278695889895e-01 3.524588485025470064e+00 -7.733878715891900901e-02 1.413193702177065525e+00 1.979234151697268462e+00 -4.557205162875425231e+03 0.000000000000000000e+00
6.442654056633955184e-01 3.557345943366044816e-01 3.578630554860434465e+00 -1.389378135102094514e-01 1.382165361094496614e+00 1.992684910858019132e+00 -4.557204348764036695e+03 0.000000000000000000e+00
3.551848838438890210e-01 6.448151161561110900e-01 7.623079442049457422e-02 3.633498206699627087e+00 2.217213415753794603e+00 1.278547973501706014e+00 -4.557203188941037297e+03 0.000000000000000000e+00
3.222595871546359847e-01 6.777404128453640153e-01 4.210870176623829515e-04 3.613846965338601613e+00 2.227609335102318067e+00 1.364091106103502149e+00 -4.557202020537561111e+03 0.000000000000000000e+00
6.629409328193477391e-01 3.370590671806522054e-01 3.570924820256170307e+00 4.387384546442991973e-02 1.391265429213144778e+00 2.036452077471258004e+00 -4.557201988223473563e+03 0.000000000000000000e+00
6.450239532571163670e-01 3.549760467428836330e-01 3.574485520688473361e+00 -5.750027505923042265e-02 1.418718752286701523e+00 2.089237037001195674e+00 -4.557199109289403168e+03 0.000000000000000000e+00
2.718666585326784402e-01 7.281333414673216708e-01 -4.817186064727747019e-01 3.445318449743159928e+00 1.754242140466480082e+00 1.461040775582502560e+00 -4.557198699701535588e+03 0.000000000000000000e+00
7.217533334772934239e-01 2.782466665227066871e-01 3.524180390771444404e+00 -3.585759673280056736e-01 1.396627780861634749e+00 1.858486789131845285e+00 -4.557197921054902508e+03 0.000000000000000000e+00
7.163857493582518332e-01 2.836142506417482223e-01 3.480682713519628990e+00 -3.038942867019127081e-01 1.494723210431874172e+00 1.785327635810112445e+00 -4.557196326356630379e+03 0.000000000000000000e+00
6.520295947293609506e-01 3.479704052706390494e-01 3.524460563922371836e+00 -1.686322559906050511e-02 1.382965561721210657e+00 2.110094479623296326e+00 -4.557195979345427077e+03 0.000000000000000000e+00
7.089637485759439084e-01 2.910362514240560916e-01 3.473653897165498883e+00 -2.083892673903436077e-01 1.404704611802177094e+00 1.896234270893849105e+00 -4.557193955254260800e+03 0.000000000000000000e+00
6.454345121556108733e-01 3.545654878443892377e-01 3.560314373315510039e+00 3.587590323145956051e-02 1.333940202873582725e+00 2.087012462999115581e+00 -4.557192725934128248e+03 0.000000000000000000e+00
2.759248740523746468e-01 7.240751259476252422e-01 -3.689893367904346633e-01 3.489102096414361309e+00 1.923969312031465151e+00 1.418289775549784082e+00 -4.557192118404314897e+03 0.000000000000000000e+00
7.112744051917390120e-01 2.887255948082610435e-01 3.500481656828365207e+00 -4.393181268718082677e-01 1.481785164185482895e+00 1.710248877395932343e+00 -4.557190771005442002e+03 0.000000000000000000e+00
2.873170579020863924e-01 7.126829420979136076e-01 -2.828432327258033063e-01 3.453754192711348203e+00 1.982091037865883587e+00 1.447487377537627795e+00 -4.557190558701959162e+03 0.000000000000000000e+00
6.669416707810612577e-01 3.330583292189386313e-01 3.546359900528639031e+00 -2.003594780830959821e-01 1.416855092555753703e+00 1.849833255053493497e+00 -4.557189712178860646e+03 0.000000000000000000e+00
6.463660592460173104e-01 3.536339407539826896e-01 3.541989938195730492e+00 -1.268269254092644904e-01 1.385168598479488367e+00 2.158997776775761768e+00 -4.557187190279882998e+03 0.000000000000000000e+00
3.237048491188170285e-01 6.762951508811829715e-01 -1.280207233448254767e-01 3.619164165704317426e+00 1.941017123219922702e+00 1.412336621900989631e+00 -4.557186448575783288e+03 0.000000000000000000e+00
3.294383984079660155e-01 6.705616015920340400e-01 -4.536514427446268483e-02 3.592377985484418446e+00 1.937177332408299479e+00 1.394637376618118818e+00 -4.557186303328155191e+03 0.000000000000000000e+00
6.709494826101600751e-01 3.290505173898399804e-01 3.490091183228173133e+00 -1.344103644855287327e-01 1.448196022606420108e+00 2.035197434084123902e+00 -4.557184338860900425e+03 0.000000000000000000e+00
6.659961173784594290e-01 3.340038826215406265e-01 3.496518094554281753e+00 -1.362312479615921668e-01 1.440601010021675510e+00 2.004727616960951142e+00 -4.557181674418141483e+03 0.000000000000000000e+00
6.444839266762382168e-01 3.555160733237618387e-01 3.586003938583685713e+00 1.200720444580389429e-01 1.314054972177319591e+00 2.274023092736021212e+00 -4.557180532060749101e+03 0.000000000000000000e+00
3.594736563724773015e-01 6.405263436275225875e-01 1.086429175435642130e-01 3.653749482320208575e+00 2.258100431510715822e+00 1.364125643401296495e+00 -4.557180484237931523e+03 0.000000000000000000e+00
6.905251568360782910e-01 3.094748431639216535e-01 3.521404131433703011e+00 -3.817520816921373683e-01 1.497223379630289841e+00 1.820338998283903997e+00 -4.557180194016320456e+03 0.000000000000000000e+00
6.645609996224807192e-01 3.354390003775192808e-01 3.525571738797211196e+00 5.196703842560032593e-03 1.408093681999896596e+00 2.172353105382973659e+00 -4.557174779683562519e+03 0.000000000000000000e+00
3.058425392853583169e-01 6.941574607146415721e-01 -3.803614986609655246e-01 3.567949536101751029e+00 1.819247693834634916e+00 1.444862757953599308e+00 -4.557173921551533567e+03 0.000000000000000000e+00
7.216599663073381965e-01 2.783400336926619700e-01 3.545430833198793596e+00 -3.708231291759400694e-01 1.425980333832274072e+00 1.858552101533612388e+00 -4.557173271613410179e+03 0.000000000000000000e+00
6.540406678556134334e-01 3.459593321443864000e-01 3.519938372958847150e+00 -2.095082482839780158e-01 1.396769339628389339e+00 1.972683097197423185e+00 -4.557173140362834602e+03 0.000000000000000000e+00
7.004468678305016960e-01 2.995531321694983040e-01 3.458486765664814389e+00 -3.006504536860199472e-01 1.512458542756537128e+00 1.905360144734116412e+00 -4.557172872569211904e+03 0.000000000000000000e+00
3.289242509600053821e-01 6.710757490399946734e-01 -2.795049972261137716e-01 3.600224039150264677e+00 1.976328147848233519e+00 1.429165256822191976e+00 -4.557172857869197287e+03 0.000000000000000000e+00
6.605418500349921063e-01 3.394581499650077827e-01 3.533656205379114734e+00 -1.278193543164782287e-01 1.337631776164152519e+00 2.173455837646734334e+00 -4.557172051436589754e+03 0.000000000000000000e+00
3.257219246801005275e-01 6.742780753198993615e-01 -4.918703732861631761e-02 3.620548306487010759e+00 2.236505579167708646e+00 1.346479196010448964e+00 -4.557170759459882902e+03 0.000000000000000000e+00
6.685281465993344607e-01 3.314718534006654282e-01 3.598216454345934956e+00 -1.563261518779363035e-01 1.425403238715174714e+00 2.187024033032051396e+00 -4.557169485921596788e+03 0.000000000000000000e+00
3.438446893126481663e-01 6.561553106873518892e-01 -7.992091101781351181e-02 3.524882807688255237e+00 2.203550495742566895e+00 1.373050688110386552e+00 -4.557168348261989195e+03 0.000000000000000000e+00
2.790817818334266898e-01 7.209182181665734213e-01 -2.653149313160683143e-01 3.526174392509697775e+00 1.936535554360883093e+00 1.465155319307250625e+00 -4.557168015189348807e+03 0.000000000000000000e+00
3.049164813859337464e-01 6.950835186140662536e-01 -2.814260132959533478e-01 3.544770598805737638e+00 2.133840744140096835e+00 1.400545559867780954e+00 -4.557166664425121780e+03 0.000000000000000000e+00
3.252981881000292508e-01 6.747018118999708047e-01 -1.038341869439397269e-01 3.562465451490042234e+00 2.245835060627426660e+00 1.351104268985682699e+00 -4.557166609347103076e+03 0.000000000000000000e+00
6.272836732420009609e-01 3.727163267579990391e-01 3.630405000552401784e+00 1.373918012590536197e-01 1.339159251042894683e+00 2.329869085621849578e+00 -4.557163892385679901e+03 0.000000000000000000e+00
6.605211621646758235e-01 3.394788378353242320e-01 3.636992096921515039e+00 -3.029093411943931113e-02 1.351500669884248662e+00 2.271082326896393333e+00 -4.557162394537021100e+03 0.000000000000000000e+00
3.416857965643886330e-01 6.583142034356113115e-01 -2.748854994183151379e-01 3.550894256681494721e+00 1.924801724818576698e+00 1.410659781603070817e+00 -4.557162087136537593e+03 0.000000000000000000e+00
3.086987824385231671e-01 6.913012175614768884e-01 -3.634166968130361774e-02 3.558241386481550528e+00 2.158450094542752939e+00 1.377599212947878238e+00 -4.557160319548544066e+03 0.000000000000000000e+00
7.106043414770158995e-01 2.893956585229841560e-01 3.476380565029559833e+00 -3.047173965271266494e-01 1.383585717162865603e+00 1.830397255486402752e+00 -4.557159881694229625e+03 0.000000000000000000e+00
2.888052101146646455e-01 7.111947898853353545e-01 -4.737941506254431112e-01 3.473876160969455729e+00 1.705877270276994873e+00 1.453751372422779742e+00 -4.557157755470607299e+03 0.000000000000000000e+00
3.540000730220100311e-01 6.459999269779900244e-01 -1.602176990189776440e-01 3.583933952364516617e+00 2.058603952787404268e+00 1.406765605036275790e+00 -4.557156984069582904e+03 0.000000000000000000e+00
7.206102372764883190e-01 2.793897627235116254e-01 3.547069165641842936e+00 -3.699474877145628171e-01 1.422542109176461844e+00 1.885820991244040012e+00 -4.557156676445121775e+03 0.000000000000000000e+00
6.690103466299252011e-01 3.309896533700748544e-01 3.568628800519322741e+00 2.531689199531580309e-02 1.395775482872509077e+00 2.015490723022294262e+00 -4.557155661390976093e+03 0.000000000000000000e+00
