# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.119204048524228945e-01 6.880795951475769945e-01 -1.603259486935278144e-01 3.437312973432761432e+00 2.010953020605631636e+00 1.430542865139446729e+00 -4.559775672014286101e+03 0.000000000000000000e+00
3.094335059366710716e-01 6.905664940633289284e-01 -1.476984789385177854e-01 3.630895663858341837e+00 2.015346567429225466e+00 1.308882791634519815e+00 -4.559756744649682332e+03 0.000000000000000000e+00
3.142720924897594026e-01 6.857279075102405974e-01 -1.940439973371613780e-01 3.588730042102687534e+00 2.248593086972529687e+00 1.417685060119825424e+00 -4.559750090677695880e+03 0.000000000000000000e+00
3.663875789555692819e-01 6.336124210444308291e-01 -1.391400272614781164e-01 3.561652994384706172e+00 2.105034570484894729e+00 1.321903110997063813e+00 -4.559748849409608738e+03 0.000000000000000000e+00
6.685356889135416480e-01 3.314643110864583520e-01 3.493451502208951620e+00 -4.023485944761085453e-01 1.443734651977159889e+00 1.825019414242427196e+00 -4.559748471072036409e+03 0.000000000000000000e+00
7.155195768617078622e-01 2.844804231382920823e-01 3.521492287642132624e+00 -4.615240666644534473e-01 1.410869491099618456e+00 1.990148932360232603e+00 -4.559744858493277206e+03 0.000000000000000000e+00
2.771693380933785700e-01 7.228306619066213745e-01 -3.932756497016025032e-01 3.557231885708395325e+00 1.974566018242034593e+00 1.444458099217010849e+00 -4.559739428555023551e+03 0.000000000000000000e+00
6.180263295821472047e-01 3.819736704178529063e-01 3.612677918059573390e+00 6.108830411051435760e-02 1.379874456616143164e+00 2.292948326075274768e+00 -4.559734070169886763e+03 0.000000000000000000e+00
2.829788609001108179e-01 7.170211390998891821e-01 -3.872910952260967821e-01 3.532181475232525791e+00 1.697253177433245108e+00 1.493241618330321652e+00 -4.559731070956179792e+03 0.000000000000000000e+00
3.825828551744561157e-01 6.174171448255439953e-01 1.002387464883346679e-01 3.639829640385905840e+00 2.411165439888418582e+00 1.340676026454026726e+00 -4.559724576375575452e+03 0.000000000000000000e+00
3.423598128381014627e-01 6.576401871618985373e-01 1.752338724004324222e-01 3.601053542008839869e+00 2.127932609364975303e+00 1.380135759377342453e+00 -4.559717182237720408e+03 0.000000000000000000e+00
2.926064790362697399e-01 7.073935209637303156e-01 -2.802888665201074270e-01 3.450704483902251596e+00 1.789545363295416136e+00 1.384239269200397082e+00 -4.559712794926397692e+03 0.000000000000000000e+00
6.920296842260547088e-01 3.079703157739452912e-01 3.557708293599803895e+00 -2.707573486419637687e-01 1.460413666857859116e+00 2.182164638175383420e+00 -4.559702006646044538e+03 0.000000000000000000e+00
2.861365832261611453e-01 7.138634167738387992e-01 -4.100246122503716228e-01 3.551350335524645629e+00 1.871498482510977945e+00 1.363187060723639155e+00 -4.559695426581919492e+03 0.000000000000000000e+00
3.066272859479252100e-01 6.933727140520746790e-01 -4.558323942936099438e-01 3.571984632495856626e+00 1.930102257674206401e+00 1.398469271585196516e+00 -4.559684278217576320e+03 0.000000000000000000e+00
6.960851659108832079e-01 3.039148340891166811e-01 3.508954410428561488e+00 -1.861174961694278263e-01 1.417062294998121974e+00 2.223517621411568168e+00 -4.559669024744287526e+03 0.000000000000000000e+00
3.317935086305210390e-01 6.682064913694789610e-01 -4.153009897335457334e-01 3.537544536127373185e+00 1.985553325177837225e+00 1.394559174733419837e+00 -4.559665404489383036e+03 0.000000000000000000e+00
2.825085273895913129e-01 7.174914726104086871e-01 -2.611224379599785816e-01 3.486490198778419813e+00 1.820352696191369191e+00 1.526562395737160571e+00 -4.559654351812917412e+03 0.000000000000000000e+00
3.092943684716789043e-01 6.907056315283209846e-01 4.947026373679344613e-02 3.572317511300522774e+00 2.167252578003425079e+00 1.348457951900714269e+00 -4.559630213663447648e+03 0.000000000000000000e+00
7.256909553864174800e-01 2.743090446135825200e-01 3.507421804046621183e+00 -2.867986824053895822e-01 1.382339009212831371e+00 1.808624067825492565e+00 -4.559629353861228083e+03 0.000000000000000000e+00
3.258942921099065027e-01 6.741057078900934973e-01 3.944468178455019791e-02 3.668140905631905202e+00 2.122163893518862920e+00 1.322343609250576257e+00 -4.559609092104483352e+03 0.000000000000000000e+00
3.334629403669926440e-01 6.665370596330073560e-01 -3.859011039285081268e-01 3.520602252462213588e+00 1.923493864318469804e+00 1.468285940205972473e+00 -4.559605170975424699e+03 0.000000000000000000e+00
6.464170135320302935e-01 3.535829864679697621e-01 3.535966850187040045e+00 -7.736669065510942689e-02 1.451121229888600705e+00 2.078479167255156579e+00 -4.559597027078754763e+03 0.000000000000000000e+00
6.593301858266760185e-01 3.406698141733239260e-01 3.587019034663841754e+00 -1.265526551711825265e-01 1.277171603982536929e+00 2.181198885024068890e+00 -4.559585284962751757e+03 0.000000000000000000e+00
2.898527157358988804e-01 7.101472842641011196e-01 -2.497362556710929216e-01 3.578910864964883309e+00 2.095068172103950577e+00 1.375932496351938372e+00 -4.559583846785520109e+03 0.000000000000000000e+00
2.862990329769071751e-01 7.137009670230928249e-01 -4.488125671948359208e-01 3.411790783755404899e+00 1.670358186770234621e+00 1.476246936133222665e+00 -4.559582143752882075e+03 0.000000000000000000e+00
7.127696424616025705e-01 2.872303575383974850e-01 3.483376353592823271e+00 -4.559587820280951442e-01 1.458961806468993094e+00 1.638451115816266235e+00 -4.559581455230741994e+03 0.000000000000000000e+00
3.314624764736208151e-01 6.685375235263792959e-01 -1.758848628682326831e-01 3.654011925438903852e+00 2.155802645371474924e+00 1.328238549039106431e+00 -4.559581257133370855e+03 0.000000000000000000e+00
3.966406006984543042e-01 6.033593993015456958e-01 2.329402341044364000e-01 3.672414081149635301e+00 2.354703419110482976e+00 1.315925308821601414e+00 -4.559580834811769819e+03 0.000000000000000000e+00
3.379013807118215751e-01 6.620986192881784804e-01 -1.008285339170063299e-01 3.476804231718285010e+00 2.107169004515403898e+00 1.437867339248631637e+00 -4.559573537286074497e+03 0.000000000000000000e+00
6.836715485131096282e-01 3.163284514868904274e-01 3.562500730361566337e+00 -2.836104956735798974e-02 1.477936133239001082e+00 2.075728043548100921e+00 -4.559567276131495419e+03 0.000000000000000000e+00
3.579182418032242352e-01 6.420817581967758203e-01 4.549994033280949784e-02 3.647133372184736100e+00 2.010413519914398872e+00 1.355643130598622292e+00 -4.559567224283063297e+03 0.000000000000000000e+00
3.889207409937641136e-01 6.110792590062359420e-01 1.677004426199601439e-01 3.662976069573008697e+00 2.340826983409541651e+00 1.264149419168153266e+00 -4.559555913894999321e+03 0.000000000000000000e+00
7.087378680063342040e-01 2.912621319936657405e-01 3.525776003906913481e+00 -2.301943760824624319e-01 1.330966144939302875e+00 2.002213608507517506e+00 -4.559548397775262856e+03 0.000000000000000000e+00
2.895970884010004576e-01 7.104029115989994869e-01 -7.959290081575547127e-02 3.565359350066817257e+00 2.036907485056635991e+00 1.374843056727141910e+00 -4.559548139991096832e+03 0.000000000000000000e+00
2.879241748452214256e-01 7.120758251547786299e-01 -3.277255381062090800e-01 3.531719359121113122e+00 1.979252996796852848e+00 1.343773812848391591e+00 -4.559544107698061453e+03 0.000000000000000000e+00
3.211291100348451222e-01 6.788708899651548778e-01 -3.296482932007446243e-01 3.461048446517624999e+00 1.804150039125125504e+00 1.385772353593248907e+00 -4.559542578745837091e+03 0.000000000000000000e+00
6.256432916195256988e-01 3.743567083804743012e-01 3.662407676267915857e+00 1.833439120640658129e-02 1.368880136472073294e+00 2.156709352338869845e+00 -4.559534073964543495e+03 0.000000000000000000e+00
3.745109768340454948e-01 6.254890231659545607e-01 -1.059125906063712597e-02 3.647345064813059423e+00 2.118403363293377417e+00 1.369631834965994166e+00 -4.559529033719385552e+03 0.000000000000000000e+00
6.146982645703031878e-01 3.853017354296967567e-01 3.683386611620703022e+00 2.233164253551463696e-01 1.294416806056176927e+00 2.435635298755606026e+00 -4.559525191538023137e+03 0.000000000000000000e+00
6.567951508461279397e-01 3.432048491538720048e-01 3.554734019877777040e+00 1.190892343325466451e-01 1.309331037772491824e+00 2.145941283334119376e+00 -4.559519201807310310e+03 0.000000000000000000e+00
6.969945739815367469e-01 3.030054260184633086e-01 3.506204067597545659e+00 -8.550455168601629741e-02 1.378439222378719853e+00 2.172942450631610178e+00 -4.559514197408381733e+03 0.000000000000000000e+00
6.727985701091047099e-01 3.272014298908953456e-01 3.634833591675714626e+00 -5.508548700095361288e-03 1.412275943298112235e+00 2.264015915386978772e+00 -4.559510333701909076e+03 0.000000000000000000e+00
7.316555074764734545e-01 2.683444925235266010e-01 3.399306504926044248e+00 -5.329268352160984046e-01 1.480408857270522516e+00 1.713400039835159649e+00 -4.559499925638862805e+03 0.000000000000000000e+00
3.251675127544298438e-01 6.748324872455701007e-01 -1.777675571798296161e-01 3.588451462205022313e+00 2.036402419817399778e+00 1.277655271700093298e+00 -4.559497136182526447e+03 0.000000000000000000e+00
3.362481716152258548e-01 6.637518283847742007e-01 -2.118141665802050211e-01 3.571474278747475584e+00 2.171444989740444864e+00 1.464878693245694308e+00 -4.559494532048163819e+03 0.000000000000000000e+00
3.427573306545317333e-01 6.572426693454682667e-01 -4.748629465936485966e-02 3.613734950854524453e+00 1.955650023747615762e+00 1.286303108501420267e+00 -4.559485137807530009e+03 0.000000000000000000e+00
2.885152447235577733e-01 7.114847552764422822e-01 -1.078605844562452870e-01 3.510637290078877815e+00 2.028011151279429658e+00 1.380601873963978932e+00 -4.559483299013231772e+03 0.000000000000000000e+00
7.167007568749408364e-01 2.832992431250591081e-01 3.430154424462280360e+00 -3.030633119763713190e-01 1.408782701859356390e+00 1.833253976958723719e+00 -4.559463809397266232e+03 0.000000000000000000e+00
2.738456170725291905e-01 7.261543829274708095e-01 -3.351994472585025364e-01 3.533933208663908143e+00 2.009025261746385738e+00 1.454561276463599118e+00 -4.559461600378757794e+03 0.000000000000000000e+00
6.949523108720356834e-01 3.050476891279643721e-01 3.506721120046929929e+00 -1.161694019698424341e-01 1.401703279144379755e+00 1.831160195342545371e+00 -4.559461409826100862e+03 0.000000000000000000e+00
3.253154576817774979e-01 6.746845423182225021e-01 -3.044473060129151976e-01 3.599431833883539156e+00 1.971442391180127762e+00 1.469790056472853212e+00 -4.559458177811910900e+03 0.000000000000000000e+00
3.289097239182656174e-01 6.710902760817344381e-01 -2.496790271900770353e-01 3.579377748937642600e+00 1.860227413291417831e+00 1.470346423832278315e+00 -4.559454015494902706e+03 0.000000000000000000e+00
6.727008065764206179e-01 3.272991934235793265e-01 3.507488942516079344e+00 -1.172920629360758443e-01 1.310917312337997354e+00 2.056798386225080488e+00 -4.559453456865632688e+03 0.000000000000000000e+00
6.356457546353998511e-01 3.643542453646001489e-01 3.617086813792630640e+00 -3.632143806072948150e-02 1.420170056146387694e+00 2.110326906136685832e+00 -4.559439210633594485e+03 0.000000000000000000e+00
7.124372944406570651e-01 2.875627055593428238e-01 3.559709721940668370e+00 -3.674659325765374795e-01 1.394829688036428816e+00 1.745551581361748372e+00 -4.559434171003983465e+03 0.000000000000000000e+00
2.660966355190405586e-01 7.339033644809593859e-01 -4.974895994721216796e-01 3.416913239098055666e+00 1.676371067275211679e+00 1.473410028075098799e+00 -4.559425021838657813e+03 0.000000000000000000e+00
6.268582229096461012e-01 3.731417770903538433e-01 3.665263962452327995e+00 -4.062834804888229567e-02 1.326401496007331149e+00 2.220390820624353889e+00 -4.559424128271022710e+03 0.000000000000000000e+00
6.595143720542375743e-01 3.404856279457623702e-01 3.536752033472242207e+00 -6.185254899297207287e-03 1.420828286028261500e+00 2.315620648922378066e+00 -4.559419590018718736e+03 0.000000000000000000e+00
6.278007138592435199e-01 3.721992861407563691e-01 3.624656061844824251e+00 3.482703748496285973e-03 1.310015939910815552e+00 2.357507367789461128e+00 -4.559419512643835333e+03 0.000000000000000000e+00
3.307882868120258224e-01 6.692117131879742331e-01 2.100016889782186508e-02 3.509929636425606070e+00 2.103186025346038157e+00 1.439630695356483248e+00 -4.559416548204447281e+03 0.000000000000000000e+00
3.121715159401910467e-01 6.878284840598090089e-01 -1.131096550745362972e-01 3.650088862299188719e+00 2.129495890198681352e+00 1.370974234210037945e+00 -4.559409557747435429e+03 0.000000000000000000e+00
7.213480770496381034e-01 2.786519229503618411e-01 3.465874382538537191e+00 -3.882708807120674455e-01 1.398445363151407550e+00 1.720934627401170092e+00 -4.559409155515395469e+03 0.000000000000000000e+00
2.819495704180868811e-01 7.180504295819131189e-01 -5.419657022123495205e-01 3.489621641859216972e+00 1.753291754410560399e+00 1.539790719976548372e+00 -4.559406501743537774e+03 0.000000000000000000e+00
6.150787959953486483e-01 3.849212040046512961e-01 3.633529804027628707e+00 1.926414268634338567e-01 1.358582674421507708e+00 2.397378668771782628e+00 -4.559399008844458876e+03 0.000000000000000000e+00
3.122800483801537186e-01 6.877199516198462259e-01 -5.883355076664786854e-02 3.578997524803794850e+00 2.104337783302838272e+00 1.475482015260533464e+00 -4.559394767331536059e+03 0.000000000000000000e+00
2.805810170242610813e-01 7.194189829757389187e-01 -2.845763129580857753e-01 3.426805200136453511e+00 1.794396376264452142e+00 1.477766116954830622e+00 -4.559382686319406275e+03 0.000000000000000000e+00
3.582198620295514724e-01 6.417801379704484166e-01 2.164295116512307549e-01 3.653699494789062197e+00 2.372508497162815200e+00 1.366796257060068909e+00 -4.559377456966365571e+03 0.000000000000000000e+00
6.601311119840855834e-01 3.398688880159144721e-01 3.615773519503850508e+00 1.737249493937003120e-01 1.290367217595193239e+00 2.224833234328861931e+00 -4.559375748455096073e+03 0.000000000000000000e+00
2.845350541503146036e-01 7.154649458496854519e-01 -4.869652185333822603e-01 3.539413612881508797e+00 1.750809742147575232e+00 1.423528137170158914e+00 -4.559370796457122196e+03 0.000000000000000000e+00
2.665449958983647227e-01 7.334550041016353328e-01 -3.575608803902678989e-01 3.466732683776802215e+00 1.951579299439856863e+00 1.457989808818026534e+00 -4.559364439970233434e+03 0.000000000000000000e+00
2.733109087851768315e-01 7.266890912148231685e-01 -6.003997298296199769e-01 3.422443362664381539e+00 1.754696897379086407e+00 1.506297037699572128e+00 -4.559363614229837367e+03 0.000000000000000000e+00
6.728811301155466218e-01 3.271188698844533782e-01 3.534304704200837310e+00 -9.157343018323840789e-02 1.294801399859681457e+00 1.994697898265855196e+00 -4.559358781639260997e+03 0.000000000000000000e+00
3.172625689480612632e-01 6.827374310519388478e-01 -1.624830787050915715e-01 3.461077745544673068e+00 1.989215481536564800e+00 1.364562473335275916e+00 -4.559339435468982629e+03 0.000000000000000000e+00
7.188979540160734816e-01 2.811020459839264629e-01 3.483724902660515266e+00 -2.477225469548674786e-01 1.385329545707939980e+00 2.005298460695332796e+00 -4.559334459230331959e+03 0.000000000000000000e+00
7.113001120186677184e-01 2.886998879813322816e-01 3.462443069517207928e+00 -4.103190975236740701e-01 1.370730131174494382e+00 1.841694627089079050e+00 -4.559313390508541488e+03 0.000000000000000000e+00
3.437983560093850199e-01 6.562016439906149801e-01 -1.735183854568720929e-01 3.636381349386563322e+00 1.934480630331224305e+00 1.328591193273200410e+00 -4.559311778572613548e+03 0.000000000000000000e+00
2.820520539948830896e-01 7.179479460051169104e-01 -3.515868589267644451e-01 3.474984356169233291e+00 1.769551446325938970e+00 1.547815822169366307e+00 -4.559298158062698349e+03 0.000000000000000000e+00
6.495812316253223306e-01 3.504187683746777804e-01 3.509573788284410245e+00 -2.250449904585118399e-01 1.373899286246078377e+00 2.083557769559104322e+00 -4.559285026218378334e+03 0.000000000000000000e+00
6.403502208088862613e-01 3.596497791911136277e-01 3.580751172619431877e+00 1.299077933452876532e-01 1.370969885873297489e+00 2.093723322883647597e+00 -4.559280317171821480e+03 0.000000000000000000e+00
7.220084779318873824e-01 2.779915220681126176e-01 3.535101038211501123e+00 -4.583025049220255664e-01 1.514795606947073825e+00 1.786331144122924819e+00 -4.559270318682869402e+03 0.000000000000000000e+00
3.138269851464035032e-01 6.861730148535966078e-01 -9.265454206021170314e-02 3.545809380547736200e+00 2.223296931656088660e+00 1.461510833527034592e+00 -4.559265240532435200e+03 0.000000000000000000e+00
