# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.016625068463986148e-01 -1.943239480757602278e-01 3.473457397850002959e+00 1.231874920862654266e+00 1.001275982640739137e+00 -3.880206482453574608e+03 0.000000000000000000e+00
3.490038636780660730e-01 -1.221280758893979607e-01 3.622563816397575742e+00 1.481785808869655385e+00 9.242597497434504872e-01 -3.880206016814189752e+03 0.000000000000000000e+00
3.049073694163119685e-01 -2.236643573958116971e-01 3.627085245733966623e+00 1.411480521606231386e+00 9.765931867433036428e-01 -3.880205554820489397e+03 0.000000000000000000e+00
3.427647625835726353e-01 -1.113821753526605257e-01 3.650304167729736093e+00 1.401981740474936178e+00 9.241182175684913291e-01 -3.880205234362258125e+03 0.000000000000000000e+00
2.676555342921215219e-01 -3.046328933072414147e-01 3.458614557146523438e+00 1.248216256269245594e+00 1.049774095690933162e+00 -3.880204191355653165e+03 0.000000000000000000e+00
2.981428984248171710e-01 -3.054428973911462175e-01 3.484198182738203364e+00 1.426064594479981240e+00 1.016732716548463200e+00 -3.880200807147032720e+03 0.000000000000000000e+00
2.848553299138034123e-01 -3.262826496902103135e-01 3.551321746082491515e+00 1.408216652184735684e+00 1.001484797275334016e+00 -3.880200036789641672e+03 0.000000000000000000e+00
3.471599424202861939e-01 -6.686598083188380337e-02 3.560075417370595741e+00 1.531697709538589525e+00 9.676867515522200591e-01 -3.880198417596134732e+03 0.000000000000000000e+00
2.908236894866541578e-01 -3.861085494067264534e-01 3.526530164020656777e+00 1.378611531999722306e+00 1.034436376196291585e+00 -3.880195045499259322e+03 0.000000000000000000e+00
3.367024102454900247e-01 2.174283625387279581e-02 3.595699889602268051e+00 1.503997393543113237e+00 1.001078798580951723e+00 -3.880190534156444301e+03 0.000000000000000000e+00
3.472612559665802512e-01 5.210692605615945688e-02 3.609861048669233075e+00 1.597373313620496393e+00 9.642137518046972611e-01 -3.880189661528090255e+03 0.000000000000000000e+00
3.114763234718473384e-01 -4.267649470496521213e-01 3.496572220567981226e+00 1.250675445424964671e+00 1.026280238225933727e+00 -3.880187784320947685e+03 0.000000000000000000e+00
3.434159739799910738e-01 -6.177292485924254506e-02 3.604059653406196606e+00 1.450310538815061889e+00 1.000612301932435111e+00 -3.880187631484121084e+03 0.000000000000000000e+00
3.350877500807519227e-01 -4.560530039117441370e-02 3.587557929604222817e+00 1.310298645065458345e+00 9.308996984127080321e-01 -3.880185949081660056e+03 0.000000000000000000e+00
3.348000272123196619e-01 -1.923462997256829843e-01 3.584714177209080255e+00 1.464486595029018678e+00 9.993476650741743850e-01 -3.880185216647775633e+03 0.000000000000000000e+00
3.114304040905997994e-01 -2.520813664002223842e-01 3.559062878602775815e+00 1.344036962845299499e+00 1.047227813511051986e+00 -3.880183617628218144e+03 0.000000000000000000e+00
3.272330327098283975e-01 -9.730805952917422064e-02 3.508325748809886235e+00 1.364241023404015651e+00 1.011571151927342038e+00 -3.880179501668793819e+03 0.000000000000000000e+00
3.168197619137250176e-01 -1.025312826082049322e-01 3.592214306610387986e+00 1.287941986845604792e+00 9.228577904476960025e-01 -3.880175746924092891e+03 0.000000000000000000e+00
2.968836713646184622e-01 -4.858695702429643437e-01 3.481801766211895188e+00 1.271819883746819535e+00 1.036263164848652885e+00 -3.880175595999554389e+03 0.000000000000000000e+00
2.955319199123674911e-01 -2.996581882406948449e-01 3.610137145720348606e+00 1.352941480554658904e+00 9.757277913806567948e-01 -3.880175205203201131e+03 0.000000000000000000e+00
3.255312962819245648e-01 -1.787573195129150277e-02 3.665068648187701061e+00 1.427906429999533433e+00 9.530081775546730416e-01 -3.880174007155784693e+03 0.000000000000000000e+00
3.187301615133791843e-01 -1.510742916099987454e-01 3.522536130439806179e+00 1.433756731006071927e+00 1.032973564285021961e+00 -3.880171315857846821e+03 0.000000000000000000e+00
2.857121262407150697e-01 -2.206844067497932271e-01 3.520495960689996817e+00 1.434818346147130219e+00 1.015671204641522385e+00 -3.880166325969628360e+03 0.000000000000000000e+00
2.992409404985164056e-01 -1.147396270030410226e-01 3.488054077598667480e+00 1.355761713538238933e+00 1.022690765591873108e+00 -3.880157540874659389e+03 0.000000000000000000e+00
2.874999910732588537e-01 -3.287982635817608967e-01 3.430469766489509187e+00 1.307204726990708332e+00 1.038301323220976347e+00 -3.880155967829402016e+03 0.000000000000000000e+00
3.098387256624005048e-01 -9.167092030793169699e-02 3.491369318298803481e+00 1.351807226430924436e+00 9.614631163681943704e-01 -3.880153314783866335e+03 0.000000000000000000e+00
3.205025259893546363e-01 -1.966410274476276532e-01 3.487847231241644863e+00 1.282676401072865957e+00 1.016845230855766946e+00 -3.880151554853758626e+03 0.000000000000000000e+00
3.239302533506512316e-01 -2.722340453888165701e-01 3.548512620744658008e+00 1.459885970834456481e+00 9.955900992931603355e-01 -3.880144611758063093e+03 0.000000000000000000e+00
3.248925155310408708e-01 -1.133362657290640785e-01 3.551859880596727415e+00 1.273720534571646468e+00 9.374500276320354430e-01 -3.880141540587679174e+03 0.000000000000000000e+00
2.993801560811382712e-01 -1.879113354120648116e-01 3.609160758799896840e+00 1.334399922276004347e+00 1.015774784655102625e+00 -3.880140990404140211e+03 0.000000000000000000e+00
3.158413648828987119e-01 -1.307091234652558165e-01 3.577825036811785875e+00 1.305710057557930570e+00 1.024313558298278748e+00 -3.880138902073139889e+03 0.000000000000000000e+00
2.870244304136383429e-01 -4.466095265611995102e-01 3.480401843394161254e+00 1.328674022911634278e+00 1.046110489711768565e+00 -3.880136975535452621e+03 0.000000000000000000e+00
3.486282774126544526e-01 -1.057114557477026040e-01 3.642195863229257036e+00 1.482522588197780822e+00 9.347170968629129328e-01 -3.880136862635106809e+03 0.000000000000000000e+00
3.043675779573379314e-01 9.600419884638722312e-03 3.551638873797654750e+00 1.424043966822962970e+00 9.508677581161164571e-01 -3.880134753867176642e+03 0.000000000000000000e+00
3.063590856211723112e-01 -3.326633317081609253e-01 3.494262863238183581e+00 1.207353055916726037e+00 9.622141696165700253e-01 -3.880132679723942601e+03 0.000000000000000000e+00
3.055977565023406117e-01 -4.652515492801508334e-01 3.499170017389142906e+00 1.230175303183967506e+00 1.012206329431162288e+00 -3.880131178394864946e+03 0.000000000000000000e+00
2.856496486677190805e-01 -4.188190856442716159e-01 3.533160430762326332e+00 1.156545389340665864e+00 1.029700081389980815e+00 -3.880130403048338849e+03 0.000000000000000000e+00
3.262836598179197911e-01 -2.746721199934786251e-01 3.569034006167707052e+00 1.291528657034613836e+00 1.015645640549712958e+00 -3.880127554660173246e+03 0.000000000000000000e+00
3.005366408448918447e-01 -3.464269503129822625e-01 3.550422898337898481e+00 1.197802911561617334e+00 1.034765515963810500e+00 -3.880123552674335770e+03 0.000000000000000000e+00
3.021049347309883171e-01 -1.189640832089453315e-01 3.622214435927563425e+00 1.321528637545349438e+00 9.403259883563078736e-01 -3.880123000817803131e+03 0.000000000000000000e+00
2.705718122125990166e-01 -4.028337998140958387e-01 3.545190878931057554e+00 1.224183799464933831e+00 9.924464596282592810e-01 -3.880122814515773371e+03 0.000000000000000000e+00
3.339580761911238316e-01 -1.596595041203528187e-01 3.643761801257662469e+00 1.438060400903314218e+00 9.671124881928049311e-01 -3.880120790318200307e+03 0.000000000000000000e+00
3.486400181301453904e-01 -6.768757466152353075e-03 3.634703187700489835e+00 1.536736483768301964e+00 9.035488514127456572e-01 -3.880120233446003112e+03 0.000000000000000000e+00
3.289306194123364224e-01 -1.616392087695842639e-01 3.504439230939027095e+00 1.400849239186019446e+00 9.472535908270635074e-01 -3.880117080251499374e+03 0.000000000000000000e+00
3.156700304847225302e-01 -1.563294344846962725e-01 3.577937459495509565e+00 1.305369762685939738e+00 1.028579931461871988e+00 -3.880115111090289247e+03 0.000000000000000000e+00
2.952311498823932956e-01 -2.404778654455497766e-01 3.551522664834518839e+00 1.279143012746831509e+00 1.052428938274542869e+00 -3.880113616484700287e+03 0.000000000000000000e+00
3.335991772723660986e-01 -6.358887049226023824e-02 3.630309828227450186e+00 1.499445009978906063e+00 9.899111176153414515e-01 -3.880112849419530448e+03 0.000000000000000000e+00
3.108231648528140822e-01 -3.009446322032224286e-01 3.545233677946315609e+00 1.288851713882158023e+00 1.049082335966679214e+00 -3.880111165076868019e+03 0.000000000000000000e+00
2.944695028038320506e-01 -3.651692525020449054e-01 3.436051943011067422e+00 1.204080496472823558e+00 1.045552290641044157e+00 -3.880110989159461496e+03 0.000000000000000000e+00
3.220539602212584840e-01 -2.660218130176580376e-01 3.513878039698602684e+00 1.426965028182656470e+00 1.015600863536732401e+00 -3.880108817602027557e+03 0.000000000000000000e+00
2.724502042921899680e-01 -2.249240546513904815e-01 3.511109393109174803e+00 1.356261941607076027e+00 1.008798242036338166e+00 -3.880106285670130546e+03 0.000000000000000000e+00
2.825879169895380572e-01 -3.146086386363681209e-01 3.580067423776748026e+00 1.282512972692547049e+00 9.612570081829457935e-01 -3.880101456552333730e+03 0.000000000000000000e+00
3.241007099643015699e-01 5.019287948202513089e-02 3.652765037929454728e+00 1.425474440226736306e+00 9.395091985771879539e-01 -3.880101373540580425e+03 0.000000000000000000e+00
3.104313910168485235e-01 -1.428689233681509213e-02 3.634291906203372946e+00 1.410235212500314805e+00 9.308347670241929883e-01 -3.880100582665574166e+03 0.000000000000000000e+00
3.165896271534481832e-01 -5.774568263046702364e-03 3.587310679659489132e+00 1.322610816930868349e+00 9.383539919766891169e-01 -3.880098007487061295e+03 0.000000000000000000e+00
3.386565750911982864e-01 1.390604832726767270e-01 3.616115125945719377e+00 1.520112615309906934e+00 9.693640282927068474e-01 -3.880097304975511179e+03 0.000000000000000000e+00
2.914719364440065408e-01 -3.955124420696601861e-01 3.440480676195423193e+00 1.318507456359470309e+00 1.011990149256794869e+00 -3.880095070444022895e+03 0.000000000000000000e+00
3.417671210009003979e-01 1.085665175208989225e-01 3.645132883648309452e+00 1.428119092096977738e+00 9.418287874747979238e-01 -3.880085544163828672e+03 0.000000000000000000e+00
2.751658186157756036e-01 -3.227303825272164195e-01 3.539245693737098630e+00 1.252735479766603488e+00 1.052428078898093533e+00 -3.880083945862409564e+03 0.000000000000000000e+00
3.396891317755685313e-01 -5.503497748054213962e-02 3.583546591118089708e+00 1.369837310760780635e+00 9.070412309925814931e-01 -3.880083158865414134e+03 0.000000000000000000e+00
3.022971547023720063e-01 -2.082950564968245599e-01 3.507070484041459935e+00 1.397456837725093770e+00 9.400797321434247733e-01 -3.880080706536897196e+03 0.000000000000000000e+00
2.857097897436325917e-01 -2.924980132847371239e-01 3.516570845863355554e+00 1.189184446594299560e+00 9.624550103300962833e-01 -3.880080097695308723e+03 0.000000000000000000e+00
3.549649433977755675e-01 1.740065177093595150e-01 3.667250011142119348e+00 1.542778938221261553e+00 9.169190098144388568e-01 -3.880080021940840197e+03 0.000000000000000000e+00
3.221271953801780330e-01 -2.060996847944156218e-01 3.530469063001622221e+00 1.427507529884577409e+00 1.030203776049708031e+00 -3.880078889213741604e+03 0.000000000000000000e+00
2.989843724892189969e-01 -4.239047336241204000e-01 3.551062786323926801e+00 1.266822094492149553e+00 1.034532596110017355e+00 -3.880078785673169023e+03 0.000000000000000000e+00
3.047482103157375111e-01 -7.498521588471782073e-02 3.581483533559080890e+00 1.447495668823072235e+00 1.015119562492940108e+00 -3.880076602537583312e+03 0.000000000000000000e+00
3.212050835763712864e-01 -2.074727551743646078e-02 3.657989676930523348e+00 1.467181721774452274e+00 9.543217301579299816e-01 -3.880076516809117493e+03 0.000000000000000000e+00
3.059626018403576175e-01 -2.661152128182608378e-01 3.617925130095140052e+00 1.351244284995761102e+00 9.442406079727444501e-01 -3.880075511997561080e+03 0.000000000000000000e+00
3.217564977663611714e-01 -5.904721936651324138e-02 3.616463705800760042e+00 1.297408468636036538e+00 9.481715673114441412e-01 -3.880071230583363104e+03 0.000000000000000000e+00
3.589387825652622377e-01 1.282036797166034858e-01 3.609528871887984547e+00 1.538395159974986326e+00 9.081946311470541211e-01 -3.880069498793774528e+03 0.000000000000000000e+00
2.938844532670243925e-01 -4.023325369556012276e-01 3.529613803351945300e+00 1.216730687737192174e+00 9.592066067384868999e-01 -3.880068885449625668e+03 0.000000000000000000e+00
3.261834507785938975e-01 -2.308106140067147372e-01 3.541195010962430612e+00 1.262673368372044358e+00 9.407616678302230806e-01 -3.880068742006760658e+03 0.000000000000000000e+00
3.198567910669317116e-01 -1.528197211089437069e-01 3.625032027363874754e+00 1.415138672572167744e+00 9.119104856124689018e-01 -3.880067417812539588e+03 0.000000000000000000e+00
2.710062156986825510e-01 -3.731435499449733406e-01 3.532265303180105676e+00 1.181105149939855270e+00 1.037344561147742095e+00 -3.880066268688451146e+03 0.000000000000000000e+00
2.921711384960727353e-01 -1.061884850898865695e-01 3.520422322005776650e+00 1.279230853989506755e+00 9.966353146685966724e-01 -3.880065921805510698e+03 0.000000000000000000e+00
3.565692060574737199e-01 1.264407086567048144e-01 3.591370607243104196e+00 1.525078502256779878e+00 9.213180440826151951e-01 -3.880061341964219537e+03 0.000000000000000000e+00
3.285671164704658809e-01 3.961168588698232851e-02 3.574913778302061029e+00 1.359734861239087156e+00 9.694108518231043803e-01 -3.880058262900040972e+03 0.000000000000000000e+00
3.088632517320317183e-01 -3.763071439613078217e-01 3.466450464275051324e+00 1.325335830841852358e+00 1.027165603940750405e+00 -3.880052020233596977e+03 0.000000000000000000e+00
3.375388619754961517e-01 -1.414529100183297139e-01 3.555836380457222834e+00 1.520904600413783836e+00 9.721895392214552345e-01 -3.880049511419760165e+03 0.000000000000000000e+00
3.291358964795287334e-01 -2.390115305534873391e-04 3.542772680404102648e+00 1.469035218012016974e+00 1.004193751398796408e+00 -3.880043456947203595e+03 0.000000000000000000e+00
3.374968616868513349e-01 -2.971047292227196185e-02 3.650244526677316248e+00 1.411629109260557291e+00 9.748988028782820114e-01 -3.880042972851574632e+03 0.000000000000000000e+00
3.486364540735542028e-01 -6.071724638535196811e-02 3.608730821587441184e+00 1.538211785335473092e+00 9.197747448069887310e-01 -3.880039913364908898e+03 0.000000000000000000e+00
2.950138742907249534e-01 -3.838464324266394612e-01 3.443229743452251412e+00 1.222917177063084893e+00 1.057428930638164344e+00 -3.880039527502884994e+03 0.000000000000000000e+00
3.049653319605762913e-01 -6.129099604086213349e-02 3.625934605993002879e+00 1.410279483368246156e+00 9.840440189096039125e-01 -3.880039305809042617e+03 0.000000000000000000e+00
2.940729415713045913e-01 -2.512717929429143515e-01 3.504645583290487032e+00 1.222847224716744563e+00 1.051728723012782307e+00 -3.880039205343317008e+03 0.000000000000000000e+00
2.991024784948191906e-01 -2.521516636719175475e-01 3.603952433310367187e+00 1.298122945582498078e+00 1.018099776651498312e+00 -3.880038965166456364e+03 0.000000000000000000e+00
3.627876714652202850e-01 1.432391388987740710e-01 3.632562031729622110e+00 1.494849648603743031e+00 9.389576966789103807e-01 -3.880037606736528687e+03 0.000000000000000000e+00
3.063201819639615464e-01 -1.628716999882635352e-01 3.521711597992087217e+00 1.362248479699739390e+00 9.257909847234210288e-01 -3.880037228416601920e+03 0.000000000000000000e+00
3.458632381389837862e-01 -1.715588395412857292e-01 3.544157055671353529e+00 1.384798002205680501e+00 9.551042768130673100e-01 -3.880029491023205082e+03 0.000000000000000000e+00
3.330727186891287439e-01 1.161596290692332584e-01 3.569503527691937794e+00 1.523687414396300399e+00 9.494418169838882982e-01 -3.880026167399040787e+03 0.000000000000000000e+00
2.855161117863252440e-01 -2.540944605034041737e-01 3.531764375801365929e+00 1.436822018561143111e+00 1.001605450200863556e+00 -3.880024926422363478e+03 0.000000000000000000e+00
3.127989373860575184e-01 -1.115654299786177500e-01 3.604955712863935346e+00 1.300440082230754912e+00 1.002344408433436085e+00 -3.880024318740041053e+03 0.000000000000000000e+00
3.466896913046311757e-01 9.612155708291746092e-02 3.608596117688018801e+00 1.521937517511069649e+00 9.000016083424696722e-01 -3.880023442152534699e+03 0.000000000000000000e+00
